,article_title,lastrevid
6462,Luis Almarcha Hernández,1068994303
6463,Alonso III Fonseca,1095942154
6464,Ana Alós,1101011811
6465,"Fadrique de Toledo, 1st Marquess of Valdueza",1068945024
6466,"Fernando Álvarez de Toledo, 3rd Duke of Alba",1110129320
6467,García Álvarez de Toledo y Osorio,1095787511
6468,"García de Toledo Osorio, 6th Marquess of Villafranca",1045635951
6469,"Pedro de Toledo Osorio, 5th Marquess of Villafranca",1104843127
6470,Diego de Alvear y Ponce de León,1109548816
6471,Martín de Álzaga,1114852877
6472,Antonio Gutiérrez y Ulloa,1105274896
6473,Buenaventura Carlos Aribau,988474574
6474,Manuel de Aróstegui Sáenz de Olamendi,1096423662
6475,Antonio Arrúe Zarauz,1113779972
6476,Eduardo Asquerino,1059034676
6477,Lourdes Auzmendi,1029806372
6478,Vicente Bacallar,1083620426
6479,Ignacio Baleztena Ascárate,1114317297
6480,Atanasio Ballesteros,1108477980
6481,"José Baquíjano y Carrillo, Count of Vistaflorida",1093246879
6482,Juan Palarea y Blanes,1110529907
6483,Joseph Blás de Gainza,993600864
6484,Juan Antonio Bolea,1100828029
6485,Gaspar de Borja y Velasco,1104699341
6486,"Francisco Tadeo Calomarde, 1st Duke of Santa Isabel",1070343072
6487,Blas Camacho,1101437075
6488,José Manuel Campa,1074156210
6489,Mateu Cañellas,1099176383
6490,Antonio Carro Martínez,1104381249
6491,"Nicolás de Carvajal, Marquis of Sarria",1098105485
6492,Francesc de Castellví i de Vic,1066124922
6493,Yaiza Castilla Herrera,1114401468
6494,"Juan Francisco de la Cerda, 8th Duke of Medinaceli",1105892119
6495,"Luis Francisco de la Cerda, 9th Duke of Medinaceli",1101260163
6496,Ramón Chíes,1093542725
6497,Diego Clemencín,1081213360
6498,Octavio Cuartero Cifuentes,1096425264
6499,"Diego Dávila Mesía y Guzmán, 3rd Marquess of Leganés",1084945739
6500,Fernando de Parias Merry,1102909033
6501,Rafael Díez de la Cortina y Olaeta,1112390753
6502,Teresa Domingo Segarra,1091720186
6503,Juan Donoso Cortés,1106894631
6504,Horacio Echevarrieta,1046893081
6505,Julián Elorza Aizpuru,1111274553
6506,Juan de Escobedo,1043838278
6507,Juan Escoiquiz,1032123165
6508,Gaspar de Espinosa,1068983396
6509,Víctor Eusa Razquin,1113527776
6510,Carlos Fabra Carreras,1088684877
6511,"Diego Felipez de Guzmán, 1st Marquess of Leganés",1096106290
6512,Miguel Ángel Fernández-Palacios,1101094299
6513,"Fernando Gómez (footballer, born 1965)",1098126018
6514,Antonio Flores de Lemus,1069012803
6515,Josep Fornas,1100828052
6516,Chato Galante,1110515122
6517,Guillermo Galeote,1099982046
6518,Mar Garcia,1069863344
6519,Álvaro Gil-Robles,1068958543
6520,Magda Godia,1101223631
6521,Juan Carlos Guerra Zunzunegui,1104380457
6522,"Gaspar Méndez de Haro, 7th Marquis of Carpio",1019104410
6523,"Pedro Henriquez de Acevedo, Count of Fuentes",1103929563
6524,Pedro de Herrera,1059696308
6525,Eleazar Huerta Valcárcel,1069026111
6526,Javier Imbroda,1109934881
6527,Blas Infante,1090235807
6528,Erasmo Janer Gironella,1107107927
6529,Manuel Jiménez de Parga,1096109133
6530,Joaquín Jiménez Hidalgo,1100828477
6531,Alejandro Lamalfa,1098665055
6532,Ignacio Hernando de Larramendi y Montiano,1109395465
6533,Bernardino León,1080860368
6534,Hernando de Lerma,1096116275
6535,José Pascual de Liñán y Eguizábal,1111270449
6536,José Luis Liso,1099829902
6537,José María Llanos,1114408218
6538,Carmen Llorca,1084910372
6539,Pero López de Ayala,1096106599
6540,Álvaro de Luna,1096639628
6541,"Juan Manuel Fernández Pacheco, 8th Duke of Escalona",1043098967
6542,Xabier Markiegi,1113721723
6543,Manuel Marliani,1062865219
6544,Marquis of Amboage,1086094474
6545,Ignacio Martín Amaro,1103971165
6546,Luis Méndez de Haro,1103527874
6547,Bernardino de Mendoza,1114691610
6548,Marcelino Menéndez y Pelayo,1096446601
6549,Gabriel Milan,1065174231
6550,Luis Minguela,1110850781
6551,Salvador Minguijón Adrián,1113473296
6552,Pep Mòdol,1104404965
6553,Rafael Montoro,1107203065
6554,Guillermo Morphy,1066444598
6555,Pere Navarro Olivella,1084603008
6556,Juan Everardo Nithard,1103547500
6557,Pablo de Olavide,1112996673
6558,José María de Orbe y Gaytán,1111269697
6559,Álvaro d'Ors Pérez-Peix,1106358929
6560,Félix Ortega Fernández,1083313299
6561,Román Oyarzun Oyarzun,1112985729
6562,Juan Pacheco,1050728168
6563,Berenguer de Palou II,1059003082
6564,Javier María Pascual Ibañez,1088789363
6565,Pedro Antonio de Aragón,1093371088
6566,José Pellicer Gandía,1112951182
6567,Juan Manuel de la Peña Bonifaz,1110216579
6568,Antonio Pérez (statesman),1112055320
6569,Antonio Victor Pildáin y Zapiáin,1115030339
6570,Manuel Pizarro Moreno,1095965862
6571,Luis Gabriel Portillo,1083417528
6572,Pablo de Porturas y Landázuri,1083314563
6573,Manuel Prado y Colón de Carvajal,1110047861
6574,Jesús Quijano,1083314800
6575,Pascual Rabal Petriz,1110714338
6576,Domingo Ram y Lanaja,1103935973
6577,Enrique Ramón Fajarnés,1105196034
6578,Maria Dolors Renau,1110717255
6579,Tomás Reñones,1067962807
6580,Luis de Requesens y Relat,1066130983
6581,Galceran de Requesens y Santa Coloma,800277980
6582,Rafael del Riego,1109697301
6583,Miguel Romero (activist),1069043798
6584,Julio Ruiz de Alda,1070900508
6585,Gabriel von Salamanca-Ortenburg,1103927512
6586,Sampiro,1095007515
6587,Rafael Sánchez Guerra,1096426163
6588,Belén de Sárraga,1085675324
6589,José Sisto,1092505399
6590,Pedro Soto (politician),1099628635
6591,"Juan de Tassis, 1st Count of Villamediana",1091687937
6592,Francisco Elías de Tejada y Spínola,1112143161
6593,José Perelló Torrens,1106097271
6594,Leopoldo Torres (politician),1103027991
6595,Mikel Unzalu,1101357586
6596,Arantza Urkaregi,1114502991
6597,María Rosa Urraca Pastor,1112159572
6598,Fernando de Valdés y Salas,1031521862
6599,Mauro Varela,1104383327
6600,Rodrigo Vázquez de Arce,934714696
6601,Eugenio Vegas Latapie,1107109600
6602,José Joaquín de Viana,1083620763
6603,Vicenç Vidal Matas,1083747578
6604,Narcís Vinyoles,1096424716
6605,Mariano Zufía Urrizalqui,1112160238
6606,Sujatha Paramanathan,1113502682
6607,Marshal Perera,1106530273
6608,Sirimal Wijesinghe,1101551180
6609,Robelto Hector,1103515422
6610,Eustace John,1079695657
6611,Shirley Skerrit-Andrew,1066964128
6612,Kenneth John,1100264544
6613,Gertrude Protain,1014394761
6614,Alphonso Theodore Roberts,1077403825
6615,Adil Abdel Aati,961560512
6616,Malik Agar,1105457485
6617,Ali wad Hilu,1085011367
6618,Mirghani Alnasri,1059686019
6619,Samuel Aru Bol,919521306
6620,Tahani Abdalla Attia Gasmalla,1102528472
6621,Ibrahim Balandiya,1055831182
6622,Daud Bolad,1061629688
6623,Ahmed Diraige,1103941566
6624,Bishop Philip Abbas Ghaboush,1012661225
6625,Zakaria Chol Gideon Gakmar,1002869856
6626,Shartai Jaafar Abdel Hakam,1105520433
6627,Ja'afar Abdul El Hakh,789974403
6628,Osman Kebir,1025563424
6629,George Kongor Arop,1026498747
6630,Saeed Madibo,894929684
6631,Amin Mekki Medani,1098277987
6632,Jimmy Lemi Milla,1110668092
6633,Muhammad Sa'id al-Qaddal,1100493448
6634,Muhammad Sharif (Kalifa),1050319332
6635,Abdallahi ibn Muhammad,1092462251
6636,Abdel Halim Muhammad,1095715393
6637,Abdul-Hamid Musa Kasha,1073676200
6638,Al Taib Mustafa,1106782827
6639,Muhammad Nadi Pasha,1073123086
6640,Theophilus Ochang,1026899751
6641,Salih Mahmoud Osman,986231936
6642,Ibrahim El-Salahi,1114079134
6643,Santino Deng Teng,1033617848
6644,Simon Makwac Mayen,1106184658
6645,Eliaba James Surur,1104223419
6646,Alhaj Adam Yousef,1040529764
6647,Yusuf al-Ajab,1082923942
6648,Ashwin Adhin,1110227052
6649,Caprino Alendy,1046386920
6650,Marinus Bee,1044261887
6651,Johannes Brons,1061430025
6652,Angelic Alihusain-del Castilho,972745173
6653,Johannes Cateau van Rosevelt,1074119308
6654,Fred Derby,1109371785
6655,Rashied Doekhi,1105642607
6656,David George Findlay,1100754018
6657,Olton van Genderen,1061719983
6658,Salikin Hardjo,1068851430
6659,George Hindori,1087130117
6660,Theo Jubitana,1098812478
6661,Sylvia Kajoeramari,1112727480
6662,Krishna Mathoera,1110192935
6663,Amar Ramadhin,1007146722
6664,Sewraam Rambaran Mishre,1110193614
6665,Grace Schneiders-Howard,1095800611
6666,Willy Soemita,1114207932
6667,Wim Bos Verschuur,1096953822
6668,Saskia Walden,1112304854
6669,Grace Watamaleo,1112727543
6670,Jozef Weidmann,1037459272
6671,Abraham Brodersson,1115163994
6672,Thoralf Alfsson,1105567274
6673,Leila Ali Elmi,1111882241
6674,Alexandra Benado,1096936718
6675,Bengt Snivil,1055951113
6676,Rudolf Fredrik Berg,1113096827
6677,Birger Jarl,1106260454
6678,Birger Brosa,1024623646
6679,Axel Brusewitz,1039843620
6680,Nils Claëson,1093435562
6681,Petrus Olai Dalekarlus,1073651332
6682,Charles the Deaf,1114537749
6683,Christoffer Dulny,1115365930
6684,Klas Eklund,941420482
6685,Martin Ekström,1065514763
6686,Nils Elowsson,1080015839
6687,Folke the Fat,1101657785
6688,Hans Reinhold von Fersen,1068082355
6689,Clas Frietzcky,963414238
6690,Birger Furugård,1016969064
6691,Hemming Gadh,1018541199
6692,Anders Henriksson (politician),1095370812
6693,Carl P. Herslow,1112231330
6694,Harald Hjärne,1085490833
6695,Holmger Knutsson,1022950956
6696,Ida Karkiainen,1111922174
6697,Albrecht Elof Ihre,962137372
6698,Gustav Kasselstrand,1111499686
6699,Mats Kettilmundsson,974588670
6700,Per Klarberg,1067229019
6701,Sture Korpi,1098860122
6702,Peeter Luksep,1067164381
6703,Eskil Magnusson,1103368159
6704,Stig Malm,1100349229
6705,Ture Malmgren,993905483
6706,Magnus Minniskiöld,1055950775
6707,Omar Mustafa,1114431170
6708,Gustaf Nyblæus (1816),907294516
6709,Sven-Olle Olsson,1037993994
6710,Vera Oredsson,1113634951
6711,Gabriel Gustafsson Oxenstierna,1113096968
6712,Carl Fredrik Pechlin,1036926715
6713,Carl Piper,1095944691
6714,Filip Julius Bernhard von Platen,1048198762
6715,Tomas Polus,1113516314
6716,Nils Reuterholm,1090429369
6717,Qristina Ribohn,1004037375
6718,Oliver Rosengren,1115281232
6719,Karl Gustaf Scherman,1065373172
6720,Erik Carlsson Sjöblad,1009863371
6721,Jacob Magnus Sprengtporten,1113778594
6722,Jimmy Ståhl,1111884033
6723,Adolf Ludvig Stierneld,1089584584
6724,Gustaf Algernon Stierneld,1085266368
6725,Vávra Suk,1015480636
6726,Peter Sunde,1113754172
6727,Anders Sundström,1113107487
6728,August Tamm,1071178122
6729,Robert Macfie Thorburn,1081619244
6730,Jessica Thunander,1054908517
6731,Lars Törnman,1036368817
6732,Gustaf af Wetterstedt,1033191860
6733,Bertil Zachrisson,1081155174
6734,Céline Amaudruz,1078966867
6735,Beat Arnold,1103551315
6736,Mustafa Atici,1093168910
6737,Gallus Jacob Baumgartner,1034339108
6738,Martin Bäumle,1113180976
6739,Pierre François Bellot,1085380321
6740,Jacqueline Berenstein-Wavre,1098279107
6741,Peter Bodenmann,1097652987
6742,Ulrich Bremi,1109100989
6743,Achille Casanova,1109101260
6744,Conradin Cramer,1109136165
6745,Niklaus Dachselhofer,989253083
6746,Sigmund von Erlach,1047996896
6747,Heinrich Escher,1051201875
6748,Johann Rudolf Faesch,1109260563
6749,Peter Falck,1113518708
6750,Franz Rudolf Frisching,1025992173
6751,Urs Glutz von Blotzheim,1079107579
6752,Jürg Grossen,1113181116
6753,Tim Guldimann,1114164708
6754,Georg Friedrich Heilmann,1065849307
6755,Thomas Helbling,1097655440
6756,Eva Herzog,1113518226
6757,David Hess (painter),1088977153
6758,Karl Otto Hunziker,1073762856
6759,Beat Jans,1109261316
6760,Walter Kälin,1097656534
6761,Frédéric-César de La Harpe,1103177637
6762,Georgie Lamon,1065924058
6763,Paul Lüönd,1073049884
6764,Ferdinand Masset,947627249
6765,Frank Melloul,1110313720
6766,Guy Mettan,1099961825
6767,Jakob Meyer zum Hasen,1109307770
6768,Kurt Meyer (Lucerne),1114680785
6769,Sophie Michaud Gigon,1016857420
6770,Peter Ochs,1013192676
6771,Giovanni Orelli,1066004666
6772,Ludwig Pfyffer,1077498198
6773,Valérie Piller Carrard,1054866115
6774,Ital Reding the Elder,1050573175
6775,Jules Repond,1026286888
6776,Farah Rumy,1101258104
6777,Vinzenz Rüttimann,1101460842
6778,Sergio Salvioni,1104342564
6779,Alfred Emanuel Sarasin,1112830593
6780,Nicolas Théodore de Saussure,1112325459
6781,Peter-Josef Schallberger,1022570699
6782,Josef Scherrer,1045327007
6783,Guy-Olivier Segond,1105606820
6784,André Simonazzi,1096441273
6785,Carlo Sommaruga,1112581627
6786,Niklaus Friedrich von Steiger,1108836802
6787,Charles-Alexandre Steinhäuslin,942439844
6788,Hansjörg Trachsel,1019997611
6789,Paul Usteri,1081662107
6790,Eric Weber,1078967037
6791,Johann Rudolf Wettstein,1109870613
6792,Karl Emil Wild,1068658484
6793,Louis Wyrsch,1078281666
6794,Paul Wyss,1110030427
6795,Theodor Ab Yberg,1022570814
6796,Sebastian Peregrin Zwyer,1090177502
6797,Abdul-Aziz al-Khair,1055121509
6798,Adil Arslan,1114428474
6799,Mohammed Akkad,1088148970
6800,Sultan al-Atrash,1114418885
6801,Ayyash Al-Haj,1114418908
6802,Ghias Barakat,1099141929
6803,Subhi Bey Barakat,1113373587
6804,Abdul Qader Barmada,1088149351
6805,Tawfiq Bay,1031788885
6806,Ibrahim Biro,955779707
6807,Amir al-Dandal,994545216
6808,Abd al-Razzaq al-Dandashi,1063356756
6809,Ahmad Diyab,1100437054
6810,Hadad-yith'i,1102614042
6811,Hisham Marwah,1111799084
6812,Edmond Al-Homsi,1090859570
6813,Ghassan Ibrahim,1099026087
6814,Ihsan Al Jabri,1056547219
6815,Jihad Makdissi,1095025923
6816,Mohammad Jumah,1031226079
6817,Sami al-Jundi,1085225687
6818,Kamal al-Qassab,1046716585
6819,Kamil Pasha al-Qudsi,1114426805
6820,Fayez al-Khoury,1101097473
6821,Mar'i Pasha al-Mallah,1114426843
6822,Hrant Maloyan,1114902744
6823,Antun Maqdisi,1012298345
6824,Mahmoud Ahmad Marei,1096423511
6825,Muhammad Talab Hilal,1091046608
6826,Mustafa al-Siba'i,1101678254
6827,Shukri al-Quwatli,1114418977
6828,Munif Razzaz,1104186608
6829,Nasim al-Safarjalani,1032834084
6830,Salem al-Meslet,1103824812
6831,Muhammad al-Sufi,1106267269
6832,Mohammad Farouk Tayfour,940373945
6833,Liu Yongfu,1102541692
6834,Qiu Fengjia,1031398824
6835,Xie Jieshi,1111816567
6836,Zheng Jing,1108206522
6837,Zheng Kezang,1065962947
6838,Olimzhon Boboyev,1072391123
6839,Mahmadali Hayit,1067502414
6840,Muhiddin Kabiri,1098146744
6841,Bobo Makhamov,1090454878
6842,Maksud Ibragimov,994061655
6843,Nusratullo Maksum,1073969305
6844,Ghaffor Mirzoyev,1069201815
6845,Abduhalim Nazarzoda,1075757785
6846,Umarali Quvvatov,1113522608
6847,Alim Sherzamonov,996472390
6848,Shirinsho Shotemur,1082920035
6849,Bozor Sobir,1107271492
6850,Shukhrat Sultonov,1051046215
6851,Nur Tabar,1105010664
6852,Timothy Apiyo,1065741413
6853,Maurice Henry Dorman,1087530718
6854,Fundikira III,1047557188
6855,Josephat Gwajima,1068157438
6856,Issa Kassim Issa,1099825065
6857,Barbro Cecilia Johansson,1112314591
6858,Bonnah Kaluwa,1109169773
6859,Jeremiah Kasambala,1014980814
6860,Hemed Khamis,1065741571
6861,Adam Kimbisa,1096079486
6862,Saed Kubenea,1006418003
6863,Elias John Kwandikwa,1115284285
6864,Theddy Ladislaus,1105549865
6865,Paul Makonda,1096157701
6866,Julie Manning,1100313435
6867,Salome Joseph Mbatia,1074130433
6868,Ruth Hiyob Mollel,1101873461
6869,Albert Msando,1110162819
6870,John Mwakangale,1063354492
6871,Juma Mwapachu,1065735778
6872,Abdullah Mwinyi,1106388815
6873,Asanterabi Zephaniah Nsilo Swai,1012818477
6874,Mateo Qares,1007481132
6875,Augustino Ramadhani,1110752912
6876,Catherine Ruge,1104077288
6877,Festo Sanga,1087520602
6878,Mwita Waitara,1006421933
6879,Akanat Promphan,1102141395
6880,Borwornsak Uwanno,1100021618
6881,Chada Thaiseth,1067189659
6882,Charoen Suepsaeng,1106944464
6883,Chatchawal Kong-udom,1067181115
6884,Chob Yodkaew,1067190492
6885,Chonlanan Srikaew,1115166646
6886,Chuwit Chitsakul,1067190867
6887,Hangthong Thammawattana,1099504450
6888,Khrong Chandawong,1064263898
6889,Pallop Pinmanee,1112468667
6890,Phayom Chulanont,1059748987
6891,Pita Limjaroenrat,1067174860
6892,Piyabutr Saengkanokkul,1093503992
6893,Phraya Ratsadanupradit Mahitsaraphakdi,1110844684
6894,Samak Jalikula,1102491662
6895,Sang Phathanothai,1063962752
6896,Sereepisuth Temeeyaves,1110915859
6897,Sodsai Rungphothong,1064264189
6898,Sophon Suphapong,1056597902
6899,Surangkana Wayuparb,1059397645
6900,Teerakiat Jaroensettasin,1110929522
6901,Thamanat Prompow,1108412672
6902,Thanathorn Juangroongruangkit,1114394512
6903,Tiang Sirikhanth,1074937608
6904,Vichien Khaokham,1076752543
6905,Luang Wichitwathakan,1112401497
6906,Yat Hwaidi,1081234427
6907,Aliança de Araújo,1059363091
6908,Manuel Carrascalão,1071880738
6909,María do Céu,1112159193
6910,Brigida Antónia Correia,1059174694
6911,Isabel da Costa Ferreira,1112773533
6912,Albina Marçal Freitas,1112274488
6913,Ángela Freitas,1085081003
6914,Justino Mota,1099899758
6915,Maria da Paixão da Costa,1076208477
6916,Olinda Morais,1009671491
6917,Manuel Magalhaes de Oliveira,982569489
6918,Alfredo Pires,1082511668
6919,Nino Konis Santana,1080700969
6920,José Abílio Osório Soares,1112065021
6921,João da Costa Tavares,1095266698
6922,Mário Viegas Carrascalão,1072430980
6923,Maria Terezinha Viegas,1112159660
6924,Kafui Adjamagbo-Johnson,1090161620
6925,Angèle Dola Akofa Aguigah,1099133088
6926,Robert Ajavon,1029012283
6927,Martin Aku,1104074508
6928,Claude Améganvi,1058532619
6929,Jacques Amouzou,1053650959
6930,Emmanuel Bodjollé,1097121652
6931,Clément Nyaletsossi Voule,1090090358
6932,Cokossi,1009161958
6933,Kléber Dadjo,1107904661
6934,Roland Kpotsra,1053651540
6935,Issifou Tabiou Taffa,1053650955
6936,Kodjo Amegnisso Tossou,1053651076
6937,Mawupé Valentin Vovor,1112734687
6938,Sani Yaya,1053651558
6939,Enele Maʻafu,1073889279
6940,Viliami Tupoulahi Mailefihi Tuku'aho,1104880192
6941,ʻUluvalu,1033944232
6942,Henry Alcazar,1114543929
6943,James Biggart,997397935
6944,Cyrus Prudhomme David,1114543502
6945,William Demas,1110258782
6946,Gypsy (calypsonian),1073541281
6947,Isaac Hope,1023309148
6948,Martin Joseph,1064729103
6949,Kenneth Lalla,1098116781
6950,Emmanuel Mzumbo Lazare,1098116908
6951,Randall Mitchell,1108114284
6952,Arnold Piggott,1071023974
6953,"David Pitt, Baron Pitt of Hampstead",1100838136
6954,Kevin Ramnarine,1108968759
6955,Sarran Teelucksingh,1093142640
6956,Ronald Jay Williams,1066949906
6957,Hugh Wooding,1112081002
6958,Habib Achour,1029574553
6959,Mekki Aloui,1041433441
6960,Ferjani Bel Haj Ammar,1030173862
6961,Chedly Ayari,1114437741
6962,Mahmoud Ben Ayed,1050087390
6963,Mounir Baatour,1110930036
6964,Selma Baccar,1044685883
6965,Yadh Ben Achour,1101801981
6966,Ahmed Ben Salah,1061990220
6967,Leila Ben-Gacem,1106842255
6968,Mohamed Nejib Berriche,1100422221
6969,Ghazi Chaouachi,1094076051
6970,Ali Chaouch,1101144527
6971,Mohamed Charfi,1098183988
6972,Mohamed Messaoud Chebbi,1105924035
6973,Ahmad ibn Abi Diyaf,1111867713
6974,Mahmoud Djellouli,1114898394
6975,Mohamed Salah Fliss,1021846452
6976,Mohamed Ghannouchi,1102676192
6977,Rached Ghannouchi,1109470504
6978,Sadok Ghileb,861531572
6979,Nebiha Gueddana,1081299179
6980,Mezri Haddad,1073970528
6981,Radhia Haddad,1069945711
6982,Ali Bach Hamba,1058096753
6983,Mohamed Hechmi Hamdi,1046545949
6984,Kamel Jendoubi,1096588426
6985,Faten Kallel,1104318224
6986,Ibrahim Kassas,1006730604
6987,Othman Kechrid,1098427519
6988,Omezzine Khelifa,1108838195
6989,Slaheddine Maaoui,1106829472
6990,Selma Hédia Mabrouk,1106121277
6991,Zouhair Maghzaoui,1049597900
6992,Seifeddine Makhlouf,1102503035
6993,Mohamed Masmoudi,1061142712
6994,Mustapha Masmoudi,1090592661
6995,Tarak Mekki,1061580986
6996,Ahmed Mestiri,1107510416
6997,Abir Moussi,1107177286
6998,Naceur Ben Jaâfar,994431648
6999,Nizar Ben Néji,1106907647
7000,Mahmud Qabadu,1085035197
7001,Giuseppe Raffo,1100063840
7002,Mustapha Saheb Ettabaa,1097001600
7003,Salah Farhat,1080735914
7004,Saïda Sassi,1049417844
7005,Béchir Sfar,1065301288
7006,Tahar Sfar,1098187195
7007,Ahmed Tlili,1100681508
7008,Imed Trabelsi,1109307513
7009,Tahar Zaouche,1086366147
7010,Mohamed Larbi Zarrouk,1024945176
7011,Ali Zouaoui,1061578606
7012,Avni Akyol,972819844
7013,Ali Cenani,1080863717
7014,Cihan Alptekin,1103635235
7015,Kadri Altay,1046410960
7016,Fahrettin Altun,1102307873
7017,Oğuzhan Asiltürk,1111940370
7018,Abdulrahman Bashkan,979420832
7019,Hasan Basri Güzeloğlu,1032453138
7020,Tuna Bekleviç,1111944564
7021,Cemil Bilsel,1048701310
7022,Metin Bostancıoğlu,1006915445
7023,Burhan Belge,1105927779
7024,Ahmet Çakır,1113419966
7025,Sabahattin Cevheri,1080005744
7026,Tuncay Dinç,1074731026
7027,Fatih Dönmez,1113668668
7028,Zeki Eker,1113132655
7029,Eyüp Sabri Hayırlıoğlu,1072980918
7030,Ali Fidan,1111306630
7031,Taha Genç,999572645
7032,Hafız Mehmet,1070902114
7033,Hasan Reşit Tankut,1105466117
