,name,lastrevid,ores_prediction
2232,Abdoulie Bojang,1009847235,Stub
2233,Buba Samura,1109005820,Stub
2234,Fatou Sanyang Kinteh,1112551531,Start
2235,Mai Fatty,1113100028,Stub
2236,Omar Gassama,1061724992,Stub
2237,Modou Bamba Gaye,1009847195,Stub
2238,Amadou Scattred Janneh,1059365217,C
2239,Fabakary Jatta,1086017014,Start
2240,Joseph Henry Joof,1099209990,Stub
2241,Kunda Kamara,1113498194,Stub
2242,Lucretia St. Clair Joof,1063074971,Stub
2243,Muhammed Magassy,1009849522,Start
2244,Basiru Mahoney,1099211698,Start
2245,Alieu Badara Njie,1021130685,Start
2246,Momodou Sabally,1091668111,Stub
2247,Lamin Saine,1018074300,Start
2248,Pap Cheyassin Secka,1112373531,C
2249,Alieu Badara Saja Taal,1112551276,Stub
2250,Zaur Ardzinba,1089310400,Start
2251,Gennadi Berulava,919556858,Stub
2252,Mikhail Bgazhba,1060118428,Stub
2253,Samson Chanba,963109084,Start
2254,Efrem Eshba,1001303004,Stub
2255,Almas Japua,949821890,Start
2256,Batal Kobakhia,944899943,Stub
2257,Valerian Kobakhia,1113808003,Stub
2258,Nestor Lakoba,1105224625,FA
2259,Sumbat Saakian,1046266028,Stub
2260,Shota Shamatava,723736482,Stub
2261,Bagrat Shinkuba,1084452914,Start
2262,Werner E. Ablaß,1100348263,Start
2263,Karl Gustav Ackermann,1000117915,Start
2264,Rudi Arndt,1107533445,Start
2265,Rudolf Bahro,1107876591,C
2266,Otto Ballerstedt,1113203053,C
2267,Joachim Otto von Bassewitz,1093387234,Start
2268,Bruno Baum,1084699735,C
2269,Karl Theodor Bayrhoffer,1083425343,C
2270,Otto Beck,961688162,Start
2271,Klaus Bernbacher,1043818216,C
2272,Gerhard Besier,1085857797,C
2273,Georg von Blumenthal,1069224768,Start
2274,Johann Christian von Boyneburg,1068219706,Stub
2275,Kristin Brinker,1079038395,Stub
2276,Rudolf Brinkmann (economist),1102950546,Start
2277,Wolfram Brück,1112976357,Start
2278,Ignatz Bubis,1097419085,C
2279,Stephan von Dassel,1105055233,Stub
2280,John Ehret,1105466617,Start
2281,Karl Eichfeld,1074867565,Stub
2282,Dieter Engels,1096417332,Stub
2283,Christian Wilhelm Karl Ewald,721838555,Stub
2284,Christian August von Eyben,1034821660,Start
2285,Georg Fein,1083507112,Start
2286,Heinrich Fleißner,1069865479,Start
2287,Friedrich Johannes Frommann,1093387022,Start
2288,Paul Fugger von Kirchberg und Weißenhorn,961559177,Stub
2289,Günter Gaus,1101404633,GA
2290,Friedrich von Gentz,1105538317,B
2291,Tobias Goldschmidt,1102569953,Start
2292,Carl Heinrich Wilhelm Hagen,1089339965,Stub
2293,Gert Haller,1068252041,Stub
2294,Karl Harrer,1028295986,Start
2295,Roland Heintze,1068223262,Stub
2296,Hermann Heller (legal scholar),1095832234,Start
2297,Jakob Heller,1068264022,Stub
2298,Ernst Henrici,990661354,Start
2299,Georg Herber,1063336993,GA
2300,Rudolf Hilf,1065378015,Start
2301,Joseph Hillebrand,1085956099,Start
2302,Ulrike Höfken,1085014516,Stub
2303,Herwart von Hohenburg,1044168190,Start
2304,"Franz Christoph Anton, Count of Hohenzollern-Sigmaringen",1064760958,Start
2305,Hermann Eduard von Holst,1085957484,Start
2306,Friedrich von Holstein,1111872470,C
2307,Martin Horn (politician),1046681559,Start
2308,Christoph Ernst von Houwald,1082762897,Start
2309,Bernd Hüttemann,1103984958,Start
2310,Emilie Kiep-Altenloh,1084967295,Stub
2311,Johann Ludwig Klüber,1001372874,Stub
2312,Caio Koch-Weser,1106322517,Start
2313,Tobias Köck,992518323,Start
2314,Francis Kruse,1079057379,Stub
2315,Gottlob Johann Christian Kunth,1093387209,Start
2316,Dieter Kunzelmann,1109123229,Stub
2317,Kurt Blaum,1112069971,Start
2318,Marianne Laqueur,1076451247,Start
2319,Charles Lavy,1074874230,Stub
2320,Felix Lichnowsky,1077654837,Start
2321,Moriz Lieber,1027471881,Start
2322,Eduard von Liebert,1109188118,C
2323,Ludwig von Lützow (politician),804957332,Stub
2324,Carl Otto von Madai,1085599848,Stub
2325,Wolfgang Mischnick,1112295425,C
2326,Armin Mohler,1109261988,C
2327,Max Montgelas,1068164318,Start
2328,Wolfgang Müller von Königswinter,1042527354,Start
2329,Joseph Musiol,1016666026,Start
2330,Theodor Olshausen,1113510313,Start
2331,Dietrich Heinrich Ludwig von Ompteda,1087370444,Start
2332,Max von Oppenheim,1094067330,FA
2333,Christian Friedrich von Otto,1012546526,Stub
2334,Christian Theodor Overbeck,1098863553,Stub
2335,Hans Paasche,1069647177,C
2336,Walter von Saint Paul-Illaire,1084965273,C
2337,Friedrich-Carl Peus,1008949457,Stub
2338,H. Busso Peus,1005034968,Stub
2339,Wolfgang Pfahl,1099833178,Stub
2340,Franz Seraph von Pfistermeister,1107613099,Start
2341,Adolf Pilar von Pilchau,1063814286,Start
2342,Boris Pistorius,1068458723,GA
2343,Gunter Pleuger,1104322145,Stub
2344,Eduard Puricelli,1096745331,Start
2345,Johan Rantzau,1115015874,Start
2346,Albrecht von Rechenberg,1113811454,C
2347,Moritz Rittinghausen,1067085488,B
2348,Wolfgang Roth (politician),1100825660,Start
2349,Eduard von Schele zu Schelenburg,785399343,Stub
2350,Marco Scherbaum,1035698461,C
2351,Paul Schiemann,1088399730,C
2352,Ernst Wilhelm von Schlabrendorf,1001280832,Stub
2353,Friedrich Gustav Carl Ulrich Franz von Schnehen,971361950,Stub
2354,Andreas von Schoeler,1100044716,Start
2355,"Joachim, Count of Schönburg-Glauchau",1107354164,Start
2356,Peter Schott,1083058544,Start
2357,Günther Schwarz (politician),1096148976,Stub
2358,"Adam, Count of Schwarzenberg",1081128413,C
2359,Mignon Schwenke,1078055144,Stub
2360,Veit Ludwig von Seckendorff,1060960076,Start
2361,Joachim Siegerist,1114262519,Start
2362,Paul Spiegel,1081789630,Start
2363,Baldur Springmann,1109697793,Start
2364,Ashok-Alexander Sridharan,1093387162,C
2365,Gerhard Stahl,1106125356,C
2366,Karl von Starck,1093387150,Stub
2367,Gustav Adolf Steengracht von Moyland,1101443177,Stub
2368,Henry Ernest of Stolberg-Wernigerode,952858312,Start
2369,Günter-Helge Strickstrack,1101202253,Stub
2370,Anna Strohsahl,1072989611,C
2371,Bertram von Sturm,1105328568,Start
2372,Heinrich Sudermann,1093940916,Stub
2373,Anton Tausche,1019260550,Start
2374,Wolfgang Templin,1050277861,Start
2375,Stanislaw Trabalski,1113737373,C
2376,Heinrich Voelter,1093387113,Stub
2377,Hans-Karl von Unger,1070061609,Stub
2378,Hellmuth Weiss,1092937402,Stub
2379,Hugo Wesendonck,1016582283,Start
2380,Klaus Wiener,1096229854,Start
2381,Willi Brundert,1112014445,Start
2382,Ludwig Georg Winter,1062661561,Stub
2383,Hermann Wittich,1011310804,Stub
2384,Petra Zais,1056946262,Start
2385,Hans Ziegler (politician),1071469913,Start
2386,Nicolas Zippelius,1093385763,Stub
2387,Yaw Owusu Addo,1065923425,Stub
2388,Joseph Adjei Buadi,1061628478,Start
2389,Daniel Alolga Akata Pore,1073036835,Stub
2390,Chris Bukari Atim,959224438,Stub
2391,Ato Austin,1093114915,Start
2392,Kofi Batsa,1087765660,Start
2393,Larry Bimi,1098579767,Stub
2394,George Boakye,1073797199,Start
2395,Nana Agyenim Boateng,1093130645,Stub
2396,Alhaji Umar B. Bodinga,1093130635,Stub
2397,Cornelius Dartey Tay,1114123502,Stub
2398,Vincent Kwabena Damuah,1028775193,C
2399,Daniel Buadi,1109993134,Start
2400,Dickson Adomako Kissi,1105487488,Start
2401,G. A. K. Dzansi,1070814156,Start
2402,Ekow Daniels,1113264331,Stub
2403,Emmanuel Kwamina Crentsil,1109989757,Stub
2404,Samuel Gyabaah,1107578600,Stub
2405,J. E. Casely Hayford,1105203777,C
2406,Hopeson Adorye,1108880279,Stub
2407,Mariam Iddrisu,1106941716,Start
2408,John Kofi Barku Tettegah,1073037069,C
2409,Agyen Kokobo,1103370225,Start
2410,Kofi Koranteng,1105318021,C
2411,Ofusu Kwabi,1103370473,Stub
2412,Dan Lartey,1073037101,Start
2413,Joshua Makubu,1077828963,Start
2414,Margaret Ocran,1114123721,Stub
2415,John Mensah Sarbah,1105403308,C
2416,Frederick Nanka-Bruce,1101467306,Start
2417,Nelson Kwami Maglo,1115083610,Start
2418,Matthew Opoku Prempeh,1107283015,C
2419,Benjamin Quartey-Papafio,1107694631,B
2420,Shani Alhassan Saibu,1093131797,Stub
2421,John Hope Smith,1041213534,Start
2422,Sulemanu Kwame Tandoh,1113923144,Start
2423,John van der Puije,1075906576,C
2424,Victoria Tagoe,1106274564,Stub
2425,Nana Oye Mansa Yeboaa,1073037291,Start
2426,Sefis Anastasakos,1114739706,Stub
2427,Avraam Vaporidis,1114426656,Stub
2428,Christos Daralexis,1083450519,Stub
2429,Alcibiades Diamandi,1114419735,C
2430,Ali Dino,1100574549,Stub
2431,Georgios Drys,1100415739,Stub
2432,Asimakis Fotilas,1006771435,Start
2433,Spyridon Galinos,1089668131,Stub
2434,Nasos Iliopoulos,1106592503,Start
2435,Ioannis Malachias,1114420316,Stub
2436,Theophilos Kamberidis,1110970525,C
2437,Stavros Karampelas,1104181536,Stub
2438,Ioanna Karyofylli,1056916313,Start
2439,Giorgos Katiforis,1111751689,Stub
2440,Yannis Katsafados,1104181599,Stub
2441,Matthaios Kofidis,1102436898,B
2442,Georgios Kourtoglou,1114426821,Stub
2443,Failos Kranidiotis,1104132636,Start
2444,Nikolaos Makris,1111030855,Stub
2445,Ismail Molla,1104133505,Stub
2446,Yannis Moralis (politician),1100915111,Start
2447,Traianos Nallis,1114425452,Start
2448,Theodoros Negris,1102675411,Start
2449,Nicholas Yatromanolakis,1100089189,Start
2450,Alketas Panagoulias,1104856286,C
2451,Yiannis Papadimitriou,1108494320,Stub
2452,Alekos Papadopoulos,1107126511,Start
2453,Takis Papageorgopoulos,1105944213,Stub
2454,Fotis Perlikos,1104133452,Start
2455,Avraham Rakanti,1072684407,Stub
2456,Vassilis Rotas,1102118708,Start
2457,Neoklis Sarris,1104130544,Start
2458,Simos Simopoulos,1105193105,Stub
2459,Sofoklis Avraam Choudaverdoglou-Theodotos,1114427010,Start
2460,Christos Stefanopoulos,1012908864,Stub
2461,Fotini Dekazou Stefanopoulou,1098836353,Stub
2462,Georgios Tertsetis,1104880784,Start
2463,Giannis Theonas,1098690964,Stub
2464,Theofanis Tombras,1114952556,C
2465,Eugenia Tsoumani-Spentza,1104132955,Stub
2466,Nikolaos Tsourouktsoglou,1114427025,Start
2467,Spyridon Valettas,1110410508,Start
2468,Leonidas Varouxis,980510556,Stub
2469,Nikitas Venizelos,1102875015,Stub
2470,Lysandros Vilaetis,1109867368,Stub
2471,Nikolaos Vilaetis,996226732,Stub
2472,Anestis Vlahos,1111524798,Stub
2473,Christos Zachopoulos,1104181728,Stub
2474,Konstantinos Zervas,1114964866,Start
2475,Spiros Zournatzis,1110992544,Stub
2476,Francis Alexis,1106131084,Start
2477,Gloria Banfield,1110309816,Stub
2478,Michael Church,1081369594,Stub
2479,George E. D. Clyne,1108379059,Stub
2480,John Watts (Grenadian politician),1108378504,C
2481,Aldana Sandoval,1016735357,Start
2482,Bernardo Arévalo,1094016150,Stub
2483,Diego Arzú,994008639,Stub
2484,Roberto Arzú,1115340042,Start
2485,José Alejandro de Aycinena,1105274921,Start
2486,Juan José de Aycinena y Piñol,1049450556,C
2487,Mariano de Aycinena y Piñol,1102014820,GA
2488,Luis Batres Juarros,1112182409,C
2489,José Batres Montúfar,1022252511,C
2490,Óscar Berger,1089285349,Start
2491,Pedro Brolo,1081681567,Start
2492,Ricardo Bueso,940020310,Stub
2493,Harold Caballeros,1099268106,C
2494,Jafeth Cabrera,1099270690,Start
2495,Carlos Castillo Medrano,1015536139,Stub
2496,Guillermo Castillo Reyes,1099268320,Stub
2497,Álvaro Colom,1105560502,C
2498,Manuel Conde Orellana,1101960386,Stub
2499,Edwin Escobar Hill,1102909542,Start
2500,Rafael Espada,1104658241,Start
2501,Isaac Farchi,1079444582,Stub
2502,Juan Alfonso Fuentes Soria,1099270758,Stub
2503,Estuardo Galdámez,1079728548,Stub
2504,Jorge García Granados,1005789513,Start
2505,Alejandro Giammattei,1114220020,GA
2506,Joaquín Méndez,994237073,Start
2507,Jonathan Menkos,1061130261,Stub
2508,José Milla y Vidaurre,1096499032,Start
2509,Roberto Molina Barreto,988794061,Stub
2510,Pedro Molina Mazariegos,1085227843,Stub
2511,Luis Francisco Ortega Menaldo,1099693937,Stub
2512,Manuel Francisco Pavón Aycinena,1112182125,C
2513,Otto Pérez Molina,1109584660,B
2514,Samuel Pérez Álvarez,1053436126,Stub
2515,Guillermo Pineda,1113000081,Start
2516,Ramiro Ponce Monroy,1070637606,Stub
2517,Alfonso Portillo,1108568192,C
2518,Mariano Rivera Paz,1111971102,FA
2519,Rafael Spinola,1110719920,GA
2520,Eduardo Stein,1106098519,Start
2521,Manuel Villacorta,1099232298,Start
2522,Najib Roger Accar,1112725055,Stub
2523,Thierno Aliou,1025501033,Start
2524,Mahmoud Bah,1049369237,Start
2525,Mamadou Boye Bah,1008440784,Start
2526,Fodé Bangoura,1009816783,Stub
2527,Karim Bangoura,1073546958,Stub
2528,Mafory Bangoura,1113979706,GA
2529,Barry III,1037294196,C
2530,Alpha Oumar Barry,1100306971,Start
2531,Diawadou Barry,1112725061,Start
2532,Ibrahima Sory Barry,1112725057,Stub
2533,Édouard Benjamin,1098226724,Stub
2534,Balla Camara,1112725063,Stub
2535,Bengaly Camara,1112725056,Stub
2536,Damantang Camara,1112724242,Stub
2537,Faraban Camara,1112725059,Stub
2538,Sekou Benna Camara,1009820042,Start
2539,Zeinab Camara,1112724247,Start
2540,Fode Cisse,1112725062,Stub
2541,Saliou Coumbassa,1112725065,Start
2542,Moussa Diakité,1073455560,Start
2543,Abdourahamane Diallo,1112725058,Stub
2544,Boubacar Yacine Diallo,935484538,Stub
2545,Mamadou Pathé Diallo,1073454394,Start
2546,Siradiou Diallo,1112724249,C
2547,Yacine Diallo,1092557835,Stub
2548,Lansana Diané,1063277893,C
2549,Alioune Dramé,1112725064,Start
2550,K. Guilavogui,1112725060,Stub
2551,Mory Sinkoun Kaba,1060639872,Start
2552,Tibou Kamara,1112725372,Stub
2553,Fodéba Keïta,1067563243,C
2554,N'Famara Keïta,1112725068,Start
2555,Dansa Kourouma,1101142891,Stub
2556,Mohamed Mancona Kouyaté,1112725066,Stub
2557,Édouard Niankoye Lamah,1112725069,Stub
2558,Albert Liurette,1085978167,Stub
2559,Achkar Marof,1101766150,Start
2560,Claude Pivi,1112725067,Stub
2561,Dinah Salifou,1037922695,C
2562,Koutoub Moustapha Sano,1093887825,Start
2563,Mamba Sano,1009816569,Stub
2564,Aissata Mariama Soumah,1097485606,Stub
2565,Ibrahima Abé Sylla,1107767553,Start
2566,Diallo Telli,1102824817,C
2567,Abdoulaye Touré,1112724313,Start
2568,Ahmed Sékou Touré,1112724316,C
2569,Facinet Touré,1098811499,Stub
2570,Fode Mamadou Touré,1106179969,Stub
2571,Ismaël Touré,1073451932,GA
2572,Elhadj Oumar Traoré,1096054747,Stub
2573,Fatumata Djau Baldé,1107191100,Stub
2574,Botche Candé,992221311,Stub
2575,Juliano Fernandes,1015285975,Stub
2576,Teodora Inácia Gomes,1060153270,C
2577,Desejado Lima da Costa,1032053724,Stub
2578,Aristide Menezes,962416187,Stub
2579,Florentino Mendes Pereira,1050514853,Stub
2580,Carmelita Pires,1106560808,Start
2581,Antony Beaujon,1106439867,C
2582,Stephen Campbell,1013071843,Start
2583,John Carter (ambassador),1096498796,Start
2584,Peter D'Aguiar,1100463683,C
2585,Roy Fredericks,1104523261,Start
2586,Rahman Baccus Gajraj,1096500129,Stub
2587,Winifred Gaskin,1016837135,C
2588,Joseph Harmon,1106715889,Stub
2589,Rashleigh Jackson,1108864086,Stub
2590,Manzoor Nadir,1114156655,Start
2591,Ubraj Narine,1087702811,Stub
2592,Robert Persaud,1088025837,Stub
2593,Jane Phillips-Gay,1073902299,C
2594,Barton Scotland,1106310966,Stub
2595,C. N. Sharma,1072664390,Start
2596,Alfred A. Thorne,1100603457,B
2597,A. R. F. Webber,1083499032,Start
2598,Robert Victor Evan Wong,1028313429,C
2599,President of Haiti,1098603555,C
2600,Georges Anglade,1111159275,Start
2601,Paul Arcelin,1052181280,Start
2602,Rosalvo Bobo,1107825181,Start
2603,Jean-Fernand Brierre,1112520458,Start
2604,Luckner Cambronne,1105781428,Start
2605,Massillon Coicou,1101538289,C
2606,Oswald Durand,1067767886,C
2607,Evans Lescouflair,1109006283,Stub
2608,Gérard Gourgue,1105537507,Start
2609,Ariel Henry,1114435824,GA
2610,Fernand Hibbert,1031557383,Stub
2611,Jean-Chrisostôme Imbert,1071832914,Stub
2612,Joseph Mécène Jean-Louis,1039764304,Stub
2613,Jean Julme,999440341,Start
2614,Joseph Lambert (Haitian politician),1110088327,Start
2615,Lorimer Denis,1055857995,Start
2616,Robert Manuel (politician),1075518483,Start
2617,Frédéric Marcelin,1089181518,Stub
2618,Alix Mathon,1099843841,Stub
2619,Solon Ménos,1070020572,Stub
2620,André Michel (lawyer),930327874,Stub
2621,Jean-Baptiste Mills,1069328340,Stub
2622,Jules Solime Milscent,983313495,Stub
2623,Jovenel Moïse,1113925402,C
2624,Émile Nau,1087180722,Stub
2625,Septimus Rameau,1070020528,Stub
2626,Jacques Roumain,1002408885,C
2627,Philippe Thoby-Marcelin,1060022038,Start
2628,Pompée Valentin Vastey,949968312,Start
2629,Gary Victor,990782501,Start
2630,José Francisco Barrundia,1103779590,Start
2631,Yolani Batres,1071334890,Stub
2632,Aníbal Delgado Fiallos,1068651655,Start
2633,Carlos Escaleras,1093553159,Start
2634,Miguel Andonie Fernández,1012110039,Stub
2635,Carlos Zúñiga Figueroa,1103135544,Start
2636,Renato Florentino,1071709398,Stub
2637,Justo Herrera,1104275912,Stub
2638,Jorge Calix,1113134662,Start
2639,José Jeronimo Zelaya,1104227049,Stub
2640,José María Martinez Salinas,1104275868,Stub
2641,Salvador Nasralla,1079640409,C
2642,Joaquín Rivera,1104815150,Stub
2643,Agapito Robleda Castro,1093553141,Start
2644,Marlon Tábora Muñoz,1107416029,C
2645,Carlos Urbizo,1093553119,Start
2646,José Cecilio del Valle,1107214451,C
2647,József Ágoston,1096164722,Stub
2648,Aladár Andrássy,1029640359,Stub
2649,György Andrássy,1106173467,Stub
2650,Károly Andrássy,1005483630,Stub
2651,Manó Andrássy,1039437742,Stub
2652,Antal Csárdi,1085489651,Stub
2653,Tristan Azbej,1086787181,Start
2654,Tamás Bakócz,1018881597,Start
2655,Franz Anton Basch,1101564602,Start
2656,Stephen VII Báthory,1112141867,Stub
2657,Stephen III Báthory,1018613046,Start
2658,Stephen V Báthory,1073751572,B
2659,Balthasar Báthory,1030716598,Start
2660,Dávid Bélaváry,996927403,Start
2661,Elek Benedek,1108174366,Start
2662,Márton Berzeviczy,954524285,Stub
2663,Farkas Bethlen,1084734713,Start
2664,János Bethlen,1089406731,Start
2665,Anett Bősz,1088547031,Start
2666,Zoltán Böszörmény,1105105606,Start
2667,Konrád Burchard-Bélaváry,1111271011,Start
2668,Giovanni de Ciotta,1113966081,Start
2669,Csaba Dömötör,1081915051,Stub
2670,Csaba Gyüre,1099950064,Start
2671,Mihály Csáky,991458606,C
2672,Zoltán Cséfalvay,1092659478,Start
2673,Bódog Czorda,987007445,Stub
2674,Dávid Héjj,1082015552,Stub
2675,Dénes Farkas,1099740366,C
2676,Emil Dessewffy,1107106919,Stub
2677,"Domonkos II, Archbishop of Esztergom",1049733138,Stub
2678,John Drágfi,1066861570,Stub
2679,Mónika Dunai,1096953638,Stub
2680,György Ekrem-Kemál,934324691,C
2681,László Endre,1111996740,C
2682,Ferenc Esterházy (1715–1785),1057605988,Stub
2683,Miksa Falk,1113602452,Start
2684,János Nepomuk Farkas,1074848253,Start
2685,József Farkas (politician),1096552572,C
2686,András Fáy,992490805,Start
2687,Ferenc Gelencsér,1097675640,Start
2688,Lajos Fodor,1064277334,Start
2689,Péter Fülöp (diplomat),1009317517,Stub
2690,János Fuzik,1112077989,Stub
2691,József Gera,1074393115,Stub
2692,János Ghyczy,1051406176,Start
2693,István Győrkös,1105290217,GA
2694,Miksa Hadik,1017820647,Stub
2695,Franz Haller,1094144448,Stub
2696,Anita Heringes,1095011115,Start
2697,Ottó Herman,1041794927,C
2698,Sándor Hollán Jr.,1005483763,Stub
2699,Sándor Hollán Sr.,1002589509,Stub
2700,István Horthy,1110654449,Start
2701,Miklós Horthy Jr.,1112338065,Start
2702,Gábor Hraskó,1096973019,C
2703,László Hunyady de Kéthely,1111996748,Stub
2704,János Imreffy,785980963,Start
2705,Győző Istóczy,1105102717,Start
2706,István Bajkai,1085761831,Stub
2707,Miklós Istvánffy,1088210316,C
2708,Oszkár Jászi,1097299407,C
2709,János Jeszenák,1012213335,Start
2710,Sándor Józan,898985019,Stub
2711,Gergely Kálló,1085776518,Stub
2712,Mihály Káthay,1081132162,Start
2713,Gyula Kautz,1074847604,Start
2714,István Kendi,942771137,Start
2715,Sándor Kendi,1081132167,Start
2716,Ferenc Kölcsey,1102334110,Start
2717,Orbán Kolompár,1005421327,Stub
2718,Farkas Kovacsóczy,1081132142,Start
2719,István Kovacsóczy,1089406791,Start
2720,Nicholas Kove,1113895771,Start
2721,László Böröcz,1081308504,Stub
2722,László Lóránt Keresztes,1090165345,Start
2723,George Lichtenstein (musician),1096168646,Start
2724,Lőrinc Nacsa,1097719665,Stub
2725,Katalin Lukácsi,1074965565,Stub
2726,György Magyar,1100075885,Stub
2727,Géza Malasits,1005483996,Stub
2728,Mária Kállai,1088547034,Start
2729,Péter Márki-Zay,1104126531,GA
2730,Gaspare Matcovich,1018650453,Stub
2731,Michele Maylender,1060046792,Start
2732,Tamás Mellár,1097718576,Stub
2733,Zoltán Meskó,1110937437,C
2734,Ernő Mesterházy,1005684296,Start
2735,Mihály Mikes (politician),1089407038,Start
2736,Mihály Mikes (soldier),935489367,Stub
2737,Olivio Kocsis-Cake,1092496095,Stub
2738,Andrea Ossoinack,1033700734,Start
2739,Luigi Ossoinack,1077318106,Start
2740,Péter Ovádi,1097719697,Stub
2741,Dénes Pázmándy (1848–1936),1036159210,Stub
